   0,  6.005e-01, 0.656877
   1,  4.994e-01, 0.754003
   2,  4.609e-01, 0.777488
   3,  4.362e-01, 0.79186
   4,  4.169e-01, 0.803048
   5,  3.985e-01, 0.811439
   6,  3.823e-01, 0.821856
   7,  3.637e-01, 0.832755
   8,  3.488e-01, 0.840664
   9,  3.317e-01, 0.849778
  10,  3.177e-01, 0.857446
  11,  3.022e-01, 0.866946
  12,  2.866e-01, 0.875048
  13,  2.734e-01, 0.882089
  14,  2.606e-01, 0.88778
  15,  2.458e-01, 0.898003
  16,  2.335e-01, 0.90273
  17,  2.204e-01, 0.910012
  18,  2.089e-01, 0.918596
  19,  1.981e-01, 0.922502
  20,  1.899e-01, 0.925395
  21,  1.749e-01, 0.935378
  22,  1.676e-01, 0.936053
  23,  1.595e-01, 0.940731
  24,  1.489e-01, 0.946325
  25,  1.415e-01, 0.950183
  26,  1.375e-01, 0.949797
  27,  1.272e-01, 0.95544
  28,  1.183e-01, 0.960793
  29,  1.138e-01, 0.963204
  30,  1.077e-01, 0.964554
  31,  1.038e-01, 0.965856
  32,  9.764e-02, 0.967689
  33,  8.755e-02, 0.973042
  34,  8.099e-02, 0.97608
  35,  7.299e-02, 0.979938
  36,  7.259e-02, 0.978588
  37,  6.255e-02, 0.983845
  38,  6.331e-02, 0.982108
  39,  5.441e-02, 0.98587
  40,  5.167e-02, 0.98587
  41,  4.917e-02, 0.986786
  42,  4.393e-02, 0.989294
  43,  4.056e-02, 0.989101
  44,  4.681e-02, 0.98587
  45,  4.068e-02, 0.989149
  46,  3.838e-02, 0.989632
  47,  3.083e-02, 0.992718
  48,  3.914e-02, 0.988378
  49,  2.989e-02, 0.992525
  50,  3.097e-02, 0.991705
  51,  2.291e-02, 0.995901
  52,  1.966e-02, 0.996094
  53,  2.494e-02, 0.993393
  54,  2.860e-02, 0.991271
  55,  2.741e-02, 0.992139
  56,  2.128e-02, 0.994936
  57,  1.568e-02, 0.996721
  58,  1.700e-02, 0.99619
  59,  2.699e-02, 0.991561
  60,  2.527e-02, 0.992573
  61,  3.080e-02, 0.989294
  62,  2.169e-02, 0.99349
  63,  1.037e-02, 0.998457
  64,  1.661e-02, 0.995467
  65,  1.365e-02, 0.996865
  66,  1.567e-02, 0.995997
  67,  1.946e-02, 0.994551
  68,  2.775e-02, 0.990548
  69,  2.213e-02, 0.993152
  70,  1.714e-02, 0.994454
  71,  2.324e-02, 0.992236
  72,  1.154e-02, 0.996962
  73,  1.373e-02, 0.995756
  74,  2.026e-02, 0.993345
