   0,    0,  6.638e-01, 0.613474
   0,    1,  5.822e-01, 0.719859
   0,    2,  5.430e-01, 0.759934
   0,    3,  5.140e-01, 0.779659
   0,    4,  4.892e-01, 0.800347
   0,    5,  4.653e-01, 0.814188
   0,    6,  4.431e-01, 0.82798
   0,    7,  4.221e-01, 0.835841
   0,    8,  3.998e-01, 0.847704
   0,    9,  3.792e-01, 0.856481
   0,   10,  3.570e-01, 0.868731
   0,   11,  3.378e-01, 0.876881
   0,   12,  3.192e-01, 0.886044
   0,   13,  3.030e-01, 0.894772
   0,   14,  2.820e-01, 0.905912
   0,   15,  2.657e-01, 0.912953
   0,   16,  2.503e-01, 0.919705
   0,   17,  2.327e-01, 0.928916
   0,   18,  2.172e-01, 0.936439
   0,   19,  2.026e-01, 0.943142
   0,   20,  1.905e-01, 0.945988
   0,   21,  1.787e-01, 0.950473
   0,   22,  1.666e-01, 0.956645
   0,   23,  1.531e-01, 0.960696
   0,   24,  1.438e-01, 0.965374
   0,   25,  1.314e-01, 0.970438
   0,   26,  1.263e-01, 0.970968
   0,   27,  1.168e-01, 0.974634
   0,   28,  1.100e-01, 0.976225
   0,   29,  1.020e-01, 0.977672
   0,   30,  9.455e-02, 0.98071
   0,   31,  8.897e-02, 0.981867
