   0,    0,  6.360e-01, 0.646798
   0,    1,  5.236e-01, 0.754533
   0,    2,  4.841e-01, 0.789497
   0,    3,  4.529e-01, 0.815249
   0,    4,  4.308e-01, 0.826292
   0,    5,  4.085e-01, 0.837384
   0,    6,  3.884e-01, 0.851611
   0,    7,  3.691e-01, 0.858507
   0,    8,  3.483e-01, 0.868104
   0,    9,  3.296e-01, 0.877074
   0,   10,  3.100e-01, 0.885995
   0,   11,  2.921e-01, 0.895158
   0,   12,  2.769e-01, 0.90162
   0,   13,  2.587e-01, 0.909095
   0,   14,  2.414e-01, 0.916811
   0,   15,  2.269e-01, 0.922984
   0,   16,  2.113e-01, 0.930941
   0,   17,  2.001e-01, 0.93316
   0,   18,  1.891e-01, 0.939284
   0,   19,  1.703e-01, 0.947531
   0,   20,  1.613e-01, 0.949556
   0,   21,  1.503e-01, 0.954909
   0,   22,  1.401e-01, 0.957031
   0,   23,  1.257e-01, 0.966242
   0,   24,  1.190e-01, 0.967062
   0,   25,  1.083e-01, 0.971017
   0,   26,  1.015e-01, 0.973235
   0,   27,  8.943e-02, 0.978299
   0,   28,  8.476e-02, 0.979311
   0,   29,  7.668e-02, 0.981771
   0,   30,  7.400e-02, 0.982253
   0,   31,  6.738e-02, 0.983459
   0,   32,  6.236e-02, 0.986352
   0,   33,  5.925e-02, 0.986352
   0,   34,  5.257e-02, 0.988908
   0,   35,  4.810e-02, 0.990403
   0,   36,  4.597e-02, 0.990548
   0,   37,  4.285e-02, 0.991561
   0,   38,  4.027e-02, 0.991609
   0,   39,  4.107e-02, 0.991223
   0,   40,  3.635e-02, 0.991995
   0,   41,  3.147e-02, 0.994358
   0,   42,  3.139e-02, 0.993248
   0,   43,  2.785e-02, 0.994502
   0,   44,  3.142e-02, 0.992332
   0,   45,  2.655e-02, 0.994888
   0,   46,  3.164e-02, 0.991609
   0,   47,  2.391e-02, 0.995129
   0,   48,  2.041e-02, 0.996431
   0,   49,  1.481e-02, 0.99865
   0,   50,  1.968e-02, 0.99619
   0,   51,  1.443e-02, 0.998264
   0,   52,  1.904e-02, 0.995515
   0,   53,  2.813e-02, 0.99185
   0,   54,  2.331e-02, 0.99349
   0,   55,  1.298e-02, 0.997878
   0,   56,  1.730e-02, 0.995853
   0,   57,  1.963e-02, 0.994743
   0,   58,  1.982e-02, 0.994985
   0,   59,  1.505e-02, 0.996576
   0,   60,  1.820e-02, 0.995177
   0,   61,  1.372e-02, 0.997058
   0,   62,  1.361e-02, 0.996383
   0,   63,  1.388e-02, 0.996769
   0,   64,  1.334e-02, 0.996576
   0,   65,  3.272e-02, 0.988667
