   0,    0,  1.161e+00,  0.5
   0,    1,  3.403e+00,  0.5
   0,    2,  5.120e+00,  0.5
   0,    3,  1.567e+00, 0.523003
   0,    4,  4.306e-01, 0.78125
   0,    5,  3.985e-01, 0.792101
   0,    6,  7.607e-01, 0.699653
   0,    7,  4.720e-01, 0.773438
   0,    8,  3.923e-01, 0.804253
   0,    9,  4.702e-01, 0.765625
   0,   10,  4.119e-01, 0.792969
   0,   11,  3.536e-01, 0.826823
   0,   12,  4.381e-01, 0.780382
   0,   13,  3.415e-01, 0.836372
   0,   14,  3.943e-01, 0.823351
   0,   15,  3.943e-01, 0.815104
   0,   16,  3.343e-01, 0.84592
   0,   17,  4.339e-01, 0.785156
   0,   18,  3.540e-01, 0.839844
   0,   19,  3.126e-01, 0.846788
   0,   20,  3.169e-01, 0.855035
   0,   21,  4.181e-01, 0.829861
   0,   22,  5.723e-01, 0.744358
   0,   23,  3.043e-01, 0.860243
   0,   24,  2.777e-01, 0.876302
   0,   25,  4.146e-01, 0.81467
   0,   26,  4.033e-01, 0.838108
   0,   27,  7.684e-01, 0.733507
   0,   28,  3.672e-01, 0.866753
   0,   29,  3.114e-01, 0.868056
   0,   30,  3.112e-01, 0.877604
   0,   31,  3.550e-01, 0.860243
   0,   32,  3.170e-01, 0.871094
   0,   33,  2.731e-01, 0.881944
   0,   34,  3.904e-01, 0.860243
   0,   35,  3.257e-01, 0.876736
   0,   36,  4.558e-01, 0.861979
   0,   37,  3.364e-01, 0.866753
   0,   38,  3.476e-01, 0.881076
   0,   39,  7.284e-01, 0.754774
   0,   40,  4.754e-01, 0.856337
   0,   41,  3.995e-01, 0.869358
   0,   42,  6.151e-01, 0.78342
   0,   43,  4.471e-01, 0.868056
   0,   44,  3.761e-01, 0.861111
   0,   45,  3.032e-01, 0.900608
   0,   46,  3.193e-01, 0.894097
   0,   47,  7.883e-01, 0.81033
   0,   48,  3.968e-01, 0.862413
   0,   49,  7.047e-01, 0.788628
   0,   50,  4.817e-01, 0.865017
   0,   51,  3.076e-01, 0.911892
   0,   52,  2.937e-01, 0.911024
   0,   53,  7.798e-01, 0.808594
   0,   54,  1.747e+00, 0.663628
   0,   55,  3.777e-01, 0.877604
   0,   56,  2.823e-01, 0.920139
   0,   57,  3.024e-01, 0.907552
   0,   58,  2.941e-01, 0.915365
   0,   59,  4.099e-01, 0.891927
   0,   60,  4.524e-01, 0.886285
   0,   61,  1.323e+00, 0.726562
   0,   62,  3.534e-01, 0.906684
   0,   63,  2.822e-01, 0.925347
   0,   64,  5.381e-01, 0.878472
   0,   65,  3.645e-01, 0.894965
   0,   66,  6.634e-01, 0.820312
   0,   67,  4.481e-01, 0.863715
   0,   68,  4.991e-01, 0.858073
   0,   69,  1.093e+00, 0.789062
   0,   70,  3.660e-01, 0.911458
   0,   71,  3.458e-01, 0.907986
   0,   72,  3.000e-01, 0.925347
   0,   73,  3.721e-01, 0.892795
   0,   74,  4.073e-01, 0.907552
