   0,    0,  7.507e-01, 0.507812
   0,    1,  2.063e+00, 0.507812
   0,    2,  3.981e+00, 0.507812
   0,    3,  3.432e+00, 0.507812
   0,    4,  1.102e+00, 0.555122
   0,    5,  7.849e-01, 0.626736
   0,    6,  6.480e-01, 0.62066
   0,    7,  4.068e-01, 0.830729
   0,    8,  4.792e-01, 0.749566
   0,    9,  3.868e-01, 0.842882
   0,   10,  7.116e-01, 0.692708
   0,   11,  3.665e-01, 0.834201
   0,   12,  5.121e-01, 0.764757
   0,   13,  4.025e-01, 0.828559
   0,   14,  3.646e-01, 0.826389
   0,   15,  3.889e-01, 0.816406
   0,   16,  8.960e-01, 0.676215
   0,   17,  3.264e-01, 0.855903
   0,   18,  3.618e-01, 0.84375
   0,   19,  4.369e-01, 0.807726
   0,   20,  4.630e-01, 0.78776
   0,   21,  4.128e-01, 0.81684
   0,   22,  3.228e-01, 0.863281
   0,   23,  3.241e-01, 0.866753
   0,   24,  3.791e-01, 0.841146
   0,   25,  4.771e-01, 0.807726
   0,   26,  2.965e-01, 0.871528
   0,   27,  3.632e-01, 0.856337
   0,   28,  2.735e-01, 0.898003
   0,   29,  2.476e-01, 0.902344
   0,   30,  1.428e+00, 0.602431
   0,   31,  1.367e+00, 0.629774
   0,   32,  6.329e-01, 0.785156
   0,   33,  1.291e+00, 0.623698
   0,   34,  2.225e-01, 0.918837
   0,   35,  1.661e+00, 0.638889
   0,   36,  2.345e-01, 0.916667
   0,   37,  8.557e-01, 0.736545
   0,   38,  2.416e-01, 0.915799
   0,   39,  4.725e-01, 0.836372
   0,   40,  4.246e-01, 0.842882
   0,   41,  5.499e-01, 0.803819
   0,   42,  3.447e-01, 0.874566
   0,   43,  2.514e-01, 0.917969
   0,   44,  4.703e-01, 0.849826
   0,   45,  2.327e-01, 0.924479
   0,   46,  6.566e-01, 0.795139
   0,   47,  2.233e-01, 0.93316
   0,   48,  2.654e-01, 0.914931
   0,   49,  2.274e-01, 0.929688
   0,   50,  8.218e-01, 0.78559
   0,   51,  2.595e-01, 0.922309
   0,   52,  1.716e+00, 0.661024
   0,   53,  3.327e-01, 0.904948
   0,   54,  2.236e-01, 0.935764
   0,   55,  5.667e-01, 0.828125
   0,   56,  5.363e-01, 0.858941
   0,   57,  3.386e-01, 0.907552
   0,   58,  2.507e-01, 0.927083
   0,   59,  3.859e-01, 0.89974
   0,   60,  8.383e-01, 0.806858
   0,   61,  3.726e-01, 0.888889
   0,   62,  9.858e-01, 0.759115
   0,   63,  3.391e-01, 0.906684
   0,   64,  6.076e-01, 0.845052
   0,   65,  4.367e-01, 0.878906
