   0,  8.039e-01, 0.496528
   1,  2.271e+00, 0.496528
   2,  3.773e+00, 0.496528
   3,  2.733e+00, 0.503038
   4,  6.993e-01, 0.674045
   5,  4.355e-01, 0.789497
   6,  4.228e-01, 0.804253
   7,  4.416e-01, 0.801649
   8,  4.251e-01, 0.809462
   9,  4.974e-01, 0.777778
  10,  6.885e-01, 0.713108
  11,  5.039e-01, 0.766927
  12,  4.928e-01, 0.727865
  13,  4.264e-01, 0.800347
  14,  3.351e-01, 0.849826
  15,  3.488e-01, 0.841146
  16,  3.740e-01, 0.83724
  17,  3.454e-01, 0.844184
  18,  4.494e-01, 0.778212
  19,  4.075e-01, 0.801215
  20,  3.692e-01, 0.829861
  21,  3.022e-01, 0.871094
  22,  6.080e-01, 0.703559
  23,  3.006e-01, 0.87066
  24,  3.045e-01, 0.87283
  25,  4.286e-01, 0.812934
  26,  3.315e-01, 0.860243
  27,  2.717e-01, 0.890191
  28,  4.180e-01, 0.819878
  29,  4.216e-01, 0.8125
  30,  2.958e-01, 0.87283
  31,  5.524e-01, 0.776042
  32,  3.500e-01, 0.858941
  33,  6.766e-01, 0.726562
  34,  2.720e-01, 0.893663
  35,  2.818e-01, 0.885851
  36,  2.813e-01, 0.895399
  37,  3.267e-01, 0.877604
  38,  2.767e-01, 0.894097
  39,  2.744e-01, 0.900608
  40,  3.259e-01, 0.873264
  41,  2.474e-01, 0.911458
  42,  5.322e-01, 0.804253
  43,  8.791e-01, 0.749132
  44,  3.674e-01, 0.862413
  45,  2.558e-01, 0.910156
  46,  7.055e-01, 0.765625
  47,  5.744e-01, 0.819444
  48,  3.597e-01, 0.880208
  49,  3.397e-01, 0.875868
  50,  6.385e-01, 0.795139
  51,  2.451e-01, 0.917101
  52,  1.326e+00, 0.655382
  53,  7.979e-01, 0.772135
  54,  5.928e-01, 0.813802
  55,  3.277e-01, 0.890625
  56,  5.421e-01, 0.838542
  57,  9.171e-01, 0.769097
  58,  3.077e-01, 0.905816
  59,  3.029e-01, 0.903646
  60,  4.343e-01, 0.871962
  61,  3.100e-01, 0.902778
  62,  3.398e-01, 0.902778
