   0,  7.198e-01, 0.49566
   1,  1.218e+00, 0.49566
   2,  1.492e+00, 0.49566
   3,  7.878e-01, 0.535156
   4,  4.693e-01, 0.75434
   5,  5.351e-01, 0.722222
   6,  4.193e-01, 0.792969
   7,  4.969e-01, 0.74566
   8,  5.055e-01, 0.760417
   9,  4.361e-01, 0.811198
  10,  5.692e-01, 0.753038
  11,  5.193e-01, 0.753038
  12,  4.410e-01, 0.784722
  13,  3.766e-01, 0.838542
  14,  4.999e-01, 0.766493
  15,  3.255e-01, 0.860243
  16,  4.638e-01, 0.800347
  17,  2.951e-01, 0.86849
  18,  2.874e-01, 0.87934
  19,  2.827e-01, 0.884549
  20,  2.757e-01, 0.881944
  21,  4.368e-01, 0.8125
  22,  3.857e-01, 0.833767
  23,  6.939e-01, 0.744358
  24,  2.883e-01, 0.874132
  25,  4.463e-01, 0.801215
  26,  3.048e-01, 0.868924
  27,  2.967e-01, 0.875868
  28,  2.390e-01, 0.897569
  29,  2.263e-01, 0.911892
  30,  4.013e-01, 0.847656
  31,  2.631e-01, 0.902344
  32,  2.089e-01, 0.921875
  33,  1.958e-01, 0.925781
  34,  2.445e-01, 0.904514
  35,  2.258e-01, 0.913194
  36,  3.175e-01, 0.896267
  37,  1.989e-01, 0.923177
  38,  3.065e-01, 0.90191
  39,  2.415e-01, 0.900608
  40,  2.229e-01, 0.909288
  41,  3.669e-01, 0.892795
  42,  2.909e-01, 0.878472
  43,  2.826e-01, 0.911458
  44,  3.051e-01, 0.905382
